target_participant_id,target_datetime,source_participant_id,source_datetime,weight,interaction_category
Robert,2023-02-08 02:44:32.080,Kyle E,2023-02-08 15:30:37.430,0.666394547189001,response
Robert,2023-02-08 02:44:32.080,Hope R,2023-02-08 15:30:51.207,0.6663134847504605,response
Robert,2023-02-08 02:44:32.080,Mindy L,2023-02-08 15:36:59.437,0.6641505077482432,response
Robert,2023-02-08 02:44:32.080,Mary I,2023-02-08 15:38:21.607,0.6636688015450506,response
Robert,2023-02-08 02:44:32.080,Owen X,2023-02-08 15:39:14.620,0.663358208213457,response
Robert,2023-02-08 02:44:32.080,Owen X,2023-02-08 15:39:30.332,0.6632661824479715,response
Robert,2023-02-08 02:44:32.080,Mary I,2023-02-08 15:44:09.977,0.6616304253357714,response
Mary I,2023-02-08 02:44:33.257,Robert,2023-02-08 02:44:55.857,0.9998004622396546,response
Mary I,2023-02-08 02:44:33.257,Ada T,2023-02-08 02:45:20.722,0.9995809725582327,response
Mary I,2023-02-08 02:44:33.257,Mason U,2023-02-08 02:45:41.914,0.9993939434170572,response
Mary I,2023-02-08 02:44:33.257,Hope R,2023-02-08 02:45:46.884,0.9993500859486445,response
Mary I,2023-02-08 02:44:33.257,Robert,2023-02-08 02:45:54.264,0.9992849651298632,response
Mary I,2023-02-08 02:44:33.257,Steve W,2023-02-08 02:46:32.877,0.9989443147713466,response
Mary I,2023-02-08 02:44:33.257,Robert,2023-02-08 02:50:06.465,0.997062102308461,response
Mary I,2023-02-08 02:44:33.257,Ada T,2023-02-08 14:17:12.827,0.6928301542749994,response
Mary I,2023-02-08 02:44:33.257,Mason U,2023-02-08 14:20:23.572,0.6916642195251229,response
Mary I,2023-02-08 02:44:33.257,Jayson,2023-02-08 14:23:11.519,0.6906392627177914,response
Mary I,2023-02-08 02:44:33.257,Kyle E,2023-02-08 15:30:37.430,0.6664014729921138,response
Mary I,2023-02-08 02:44:33.257,Hope R,2023-02-08 15:30:51.207,0.6663204097110956,response
Mary I,2023-02-08 02:44:33.257,Mindy L,2023-02-08 15:36:59.437,0.6641574102291734,response
Mary I,2023-02-08 02:44:33.257,Owen X,2023-02-08 15:39:14.620,0.6633651024600602,response
Mary I,2023-02-08 02:44:33.257,Owen X,2023-02-08 15:39:30.332,0.6632730757381559,response
Robert,2023-02-08 02:44:55.857,Ada T,2023-02-08 02:45:20.722,0.999780466513358,response
Robert,2023-02-08 02:44:55.857,Mason U,2023-02-08 02:45:41.914,0.9995934000453583,response
Robert,2023-02-08 02:44:55.857,Hope R,2023-02-08 02:45:46.884,0.999549533823978,response
Robert,2023-02-08 02:44:55.857,Steve W,2023-02-08 02:46:32.877,0.999143681663849,response
Robert,2023-02-08 02:44:55.857,Ada T,2023-02-08 14:17:12.827,0.6929684276430413,response
Robert,2023-02-08 02:44:55.857,Mason U,2023-02-08 14:20:23.572,0.6918022601987248,response
Robert,2023-02-08 02:44:55.857,Jayson,2023-02-08 14:23:11.519,0.6907770988329905,response
Robert,2023-02-08 02:44:55.857,Kyle E,2023-02-08 15:30:37.430,0.6665344717878073,response
Robert,2023-02-08 02:44:55.857,Hope R,2023-02-08 15:30:51.207,0.6664533923283754,response
Robert,2023-02-08 02:44:55.857,Mindy L,2023-02-08 15:36:59.437,0.6642899611602432,response
Robert,2023-02-08 02:44:55.857,Mary I,2023-02-08 15:38:21.607,0.6638081538119444,response
Robert,2023-02-08 02:44:55.857,Owen X,2023-02-08 15:39:14.620,0.66349749526426,response
Robert,2023-02-08 02:44:55.857,Owen X,2023-02-08 15:39:30.332,0.6634054501758848,response
Robert,2023-02-08 02:44:55.857,Mary I,2023-02-08 15:44:09.977,0.6617693495995032,response
Robert,2023-02-08 02:44:55.857,Kyle E,2023-02-08 15:49:19.546,0.6599628799677014,response
Ada T,2023-02-08 02:45:20.722,Mason U,2023-02-08 02:45:41.914,0.9998128924556289,response
Ada T,2023-02-08 02:45:20.722,Hope R,2023-02-08 02:45:46.884,0.9997690166020293,response
Ada T,2023-02-08 02:45:20.722,Robert,2023-02-08 02:45:54.264,0.9997038684843991,response
Ada T,2023-02-08 02:45:20.722,Steve W,2023-02-08 02:46:32.877,0.9993630753241963,response
Ada T,2023-02-08 02:45:20.722,Robert,2023-02-08 02:50:06.465,0.9974800738320126,response
Ada T,2023-02-08 02:45:20.722,Mason U,2023-02-08 14:20:23.572,0.6919541673096709,response
Ada T,2023-02-08 02:45:20.722,Jayson,2023-02-08 14:23:11.519,0.690928780837269,response
Ada T,2023-02-08 02:45:20.722,Kyle E,2023-02-08 15:30:37.430,0.6666808305550166,response
Ada T,2023-02-08 02:45:20.722,Hope R,2023-02-08 15:30:51.207,0.6665997332920196,response
Ada T,2023-02-08 02:45:20.722,Mindy L,2023-02-08 15:36:59.437,0.6644358270740107,response
Ada T,2023-02-08 02:45:20.722,Mary I,2023-02-08 15:38:21.607,0.663953913929639,response
Ada T,2023-02-08 02:45:20.722,Owen X,2023-02-08 15:39:14.620,0.6636431871670251,response
Ada T,2023-02-08 02:45:20.722,Owen X,2023-02-08 15:39:30.332,0.6635511218672336,response
Ada T,2023-02-08 02:45:20.722,Mary I,2023-02-08 15:44:09.977,0.6619146620331189,response
Ada T,2023-02-08 02:45:20.722,Kyle E,2023-02-08 15:49:19.546,0.6601077957336584,response
Mason U,2023-02-08 02:45:41.914,Hope R,2023-02-08 02:45:46.884,0.9999561159353609,response
Mason U,2023-02-08 02:45:41.914,Robert,2023-02-08 02:45:54.264,0.999890955625745,response
Mason U,2023-02-08 02:45:41.914,Steve W,2023-02-08 02:46:32.877,0.999550098688638,response
Mason U,2023-02-08 02:45:41.914,Robert,2023-02-08 02:50:06.465,0.9976667448067342,response
Mason U,2023-02-08 02:45:41.914,Ada T,2023-02-08 14:17:12.827,0.6932503031848716,response
Mason U,2023-02-08 02:45:41.914,Jayson,2023-02-08 14:23:11.519,0.6910580830182004,response
Mason U,2023-02-08 02:45:41.914,Kyle E,2023-02-08 15:30:37.430,0.6668055949124535,response
Mason U,2023-02-08 02:45:41.914,Hope R,2023-02-08 15:30:51.207,0.6667244824727073,response
Mason U,2023-02-08 02:45:41.914,Mindy L,2023-02-08 15:36:59.437,0.6645601712957487,response
Mason U,2023-02-08 02:45:41.914,Mary I,2023-02-08 15:38:21.607,0.6640781679649174,response
Mason U,2023-02-08 02:45:41.914,Owen X,2023-02-08 15:39:14.620,0.6637673830521016,response
Mason U,2023-02-08 02:45:41.914,Owen X,2023-02-08 15:39:30.332,0.6636753005229743,response
Mason U,2023-02-08 02:45:41.914,Mary I,2023-02-08 15:44:09.977,0.6620385344375765,response
Mason U,2023-02-08 02:45:41.914,Kyle E,2023-02-08 15:49:19.546,0.660231329996531,response
Mason U,2023-02-08 02:45:41.914,Kyle E,2023-02-08 15:49:44.353,0.6600867251668374,response
Hope R,2023-02-08 02:45:46.884,Robert,2023-02-08 02:45:54.264,0.9999348368307595,response
Hope R,2023-02-08 02:45:46.884,Steve W,2023-02-08 02:46:32.877,0.9995939649348079,response
Hope R,2023-02-08 02:45:46.884,Robert,2023-02-08 02:50:06.465,0.9977105284000536,response
Hope R,2023-02-08 02:45:46.884,Ada T,2023-02-08 14:17:12.827,0.6932807271611153,response
Hope R,2023-02-08 02:45:46.884,Mason U,2023-02-08 14:20:23.572,0.6921140341610645,response
Hope R,2023-02-08 02:45:46.884,Jayson,2023-02-08 14:23:11.519,0.6910884107866907,response
Hope R,2023-02-08 02:45:46.884,Kyle E,2023-02-08 15:30:37.430,0.6668348583364804,response
Hope R,2023-02-08 02:45:46.884,Mindy L,2023-02-08 15:36:59.437,0.6645893361771359,response
Hope R,2023-02-08 02:45:46.884,Mary I,2023-02-08 15:38:21.607,0.664107311693111,response
Hope R,2023-02-08 02:45:46.884,Owen X,2023-02-08 15:39:14.620,0.6637965131411915,response
Hope R,2023-02-08 02:45:46.884,Owen X,2023-02-08 15:39:30.332,0.6637044265709311,response
Hope R,2023-02-08 02:45:46.884,Mary I,2023-02-08 15:44:09.977,0.6620675886544325,response
Hope R,2023-02-08 02:45:46.884,Kyle E,2023-02-08 15:49:19.546,0.6602603049024299,response
Hope R,2023-02-08 02:45:46.884,Kyle E,2023-02-08 15:49:44.353,0.6601156937266102,response
Hope R,2023-02-08 02:45:46.884,Robert,2023-02-08 15:51:35.691,0.6594670443611022,response
Robert,2023-02-08 02:45:54.264,Steve W,2023-02-08 02:46:32.877,0.9996591058903079,response
Robert,2023-02-08 02:45:54.264,Ada T,2023-02-08 14:17:12.827,0.6933259064744978,response
Robert,2023-02-08 02:45:54.264,Mason U,2023-02-08 14:20:23.572,0.6921591374440792,response
Robert,2023-02-08 02:45:54.264,Jayson,2023-02-08 14:23:11.519,0.6911334472324805,response
Robert,2023-02-08 02:45:54.264,Kyle E,2023-02-08 15:30:37.430,0.6668783142409341,response
Robert,2023-02-08 02:45:54.264,Hope R,2023-02-08 15:30:51.207,0.666797192955368,response
Robert,2023-02-08 02:45:54.264,Mindy L,2023-02-08 15:36:59.437,0.6646326457467135,response
Robert,2023-02-08 02:45:54.264,Mary I,2023-02-08 15:38:21.607,0.6641505898503987,response
Robert,2023-02-08 02:45:54.264,Owen X,2023-02-08 15:39:14.620,0.6638397710445407,response
Robert,2023-02-08 02:45:54.264,Owen X,2023-02-08 15:39:30.332,0.6637476784732366,response
Robert,2023-02-08 02:45:54.264,Mary I,2023-02-08 15:44:09.977,0.6621107338882408,response
Robert,2023-02-08 02:45:54.264,Kyle E,2023-02-08 15:49:19.546,0.6603033323602266,response
Robert,2023-02-08 02:45:54.264,Kyle E,2023-02-08 15:49:44.353,0.6601587117604704,response
Robert,2023-02-08 02:45:54.264,Kyle E,2023-02-08 16:15:08.421,0.6513341385846675,response
Robert,2023-02-08 02:45:54.264,Owen X,2023-02-08 16:21:24.520,0.6491746790427696,response
Steve W,2023-02-08 02:46:32.877,Robert,2023-02-08 02:50:06.465,0.9981157984133316,response
Steve W,2023-02-08 02:46:32.877,Ada T,2023-02-08 14:17:12.827,0.6935623377901547,response
Steve W,2023-02-08 02:46:32.877,Mason U,2023-02-08 14:20:23.572,0.6923951708794112,response
Steve W,2023-02-08 02:46:32.877,Jayson,2023-02-08 14:23:11.519,0.6913691308968262,response
Steve W,2023-02-08 02:46:32.877,Kyle E,2023-02-08 15:30:37.430,0.6671057266536922,response
Steve W,2023-02-08 02:46:32.877,Hope R,2023-02-08 15:30:51.207,0.6670245777049274,response
Steve W,2023-02-08 02:46:32.877,Mindy L,2023-02-08 15:36:59.437,0.6648592923632543,response
Steve W,2023-02-08 02:46:32.877,Mary I,2023-02-08 15:38:21.607,0.6643770720808854,response
Steve W,2023-02-08 02:46:32.877,Owen X,2023-02-08 15:39:14.620,0.6640661472825952,response
Steve W,2023-02-08 02:46:32.877,Owen X,2023-02-08 15:39:30.332,0.6639740233067704,response
Steve W,2023-02-08 02:46:32.877,Mary I,2023-02-08 15:44:09.977,0.6623365205067155,response
Steve W,2023-02-08 02:46:32.877,Kyle E,2023-02-08 15:49:19.546,0.660528502636059,response
Steve W,2023-02-08 02:46:32.877,Kyle E,2023-02-08 15:49:44.353,0.6603838327191801,response
Steve W,2023-02-08 02:46:32.877,Robert,2023-02-08 15:51:35.691,0.659734919872302,response
Steve W,2023-02-08 02:46:32.877,Kyle E,2023-02-08 16:15:08.421,0.6515562502725184,response
Robert,2023-02-08 02:50:06.465,Ada T,2023-02-08 14:17:12.827,0.6948716159915368,response
Robert,2023-02-08 02:50:06.465,Mason U,2023-02-08 14:20:23.572,0.6937022457515316,response
Robert,2023-02-08 02:50:06.465,Jayson,2023-02-08 14:23:11.519,0.6926742688532438,response
Robert,2023-02-08 02:50:06.465,Kyle E,2023-02-08 15:30:37.430,0.6683650611624081,response
Robert,2023-02-08 02:50:06.465,Hope R,2023-02-08 15:30:51.207,0.6682837590240253,response
Robert,2023-02-08 02:50:06.465,Mindy L,2023-02-08 15:36:59.437,0.6661143861465342,response
Robert,2023-02-08 02:50:06.465,Mary I,2023-02-08 15:38:21.607,0.6656312555487264,response
Robert,2023-02-08 02:50:06.465,Owen X,2023-02-08 15:39:14.620,0.6653197437995041,response
Robert,2023-02-08 02:50:06.465,Owen X,2023-02-08 15:39:30.332,0.6652274459158604,response
Robert,2023-02-08 02:50:06.465,Mary I,2023-02-08 15:44:09.977,0.663586851905969,response
Robert,2023-02-08 02:50:06.465,Kyle E,2023-02-08 15:49:19.546,0.6617754209342014,response
Robert,2023-02-08 02:50:06.465,Kyle E,2023-02-08 15:49:44.353,0.6616304779154566,response
Robert,2023-02-08 02:50:06.465,Kyle E,2023-02-08 16:15:08.421,0.6527862311249594,response
Robert,2023-02-08 02:50:06.465,Owen X,2023-02-08 16:21:24.520,0.6506219572567332,response
Robert,2023-02-08 02:50:06.465,Mindy L,2023-02-08 16:21:53.448,0.6504557876294078,response
Ada T,2023-02-08 14:17:12.827,Mason U,2023-02-08 14:20:23.572,0.9983171420258165,response
Ada T,2023-02-08 14:17:12.827,Jayson,2023-02-08 14:23:11.519,0.9968377652968923,response
Ada T,2023-02-08 14:17:12.827,Kyle E,2023-02-08 15:30:37.430,0.9618540256658699,response
Ada T,2023-02-08 14:17:12.827,Hope R,2023-02-08 15:30:51.207,0.9617370225583722,response
Ada T,2023-02-08 14:17:12.827,Mindy L,2023-02-08 15:36:59.437,0.9586150460269297,response
Ada T,2023-02-08 14:17:12.827,Mary I,2023-02-08 15:38:21.607,0.9579197656518372,response
Ada T,2023-02-08 14:17:12.827,Owen X,2023-02-08 15:39:14.620,0.9574714644951151,response
Ada T,2023-02-08 14:17:12.827,Owen X,2023-02-08 15:39:30.332,0.9573386372482978,response
Ada T,2023-02-08 14:17:12.827,Mary I,2023-02-08 15:44:09.977,0.9549776341908477,response
Ada T,2023-02-08 14:17:12.827,Kyle E,2023-02-08 15:49:19.546,0.952370777139732,response
Ada T,2023-02-08 14:17:12.827,Kyle E,2023-02-08 15:49:44.353,0.9521621875018635,response
Ada T,2023-02-08 14:17:12.827,Robert,2023-02-08 15:51:35.691,0.951226564542656,response
Ada T,2023-02-08 14:17:12.827,Kyle E,2023-02-08 16:15:08.421,0.9394343013903016,response
Ada T,2023-02-08 14:17:12.827,Owen X,2023-02-08 16:21:24.520,0.936319662918362,response
Ada T,2023-02-08 14:17:12.827,Mindy L,2023-02-08 16:21:53.448,0.936080525754746,response
Mason U,2023-02-08 14:20:23.572,Jayson,2023-02-08 14:23:11.519,0.9985181294934772,response
Mason U,2023-02-08 14:20:23.572,Kyle E,2023-02-08 15:30:37.430,0.9634754179559067,response
Mason U,2023-02-08 14:20:23.572,Hope R,2023-02-08 15:30:51.207,0.963358217616884,response
Mason U,2023-02-08 14:20:23.572,Mindy L,2023-02-08 15:36:59.437,0.9602309783859646,response
Mason U,2023-02-08 14:20:23.572,Mary I,2023-02-08 15:38:21.607,0.9595345259803878,response
Mason U,2023-02-08 14:20:23.572,Owen X,2023-02-08 15:39:14.620,0.9590854691247553,response
Mason U,2023-02-08 14:20:23.572,Owen X,2023-02-08 15:39:30.332,0.9589524179717441,response
Mason U,2023-02-08 14:20:23.572,Mary I,2023-02-08 15:44:09.977,0.9565874349838139,response
Mason U,2023-02-08 14:20:23.572,Kyle E,2023-02-08 15:49:19.546,0.9539761835674296,response
Mason U,2023-02-08 14:20:23.572,Kyle E,2023-02-08 15:49:44.353,0.9537672423111018,response
Mason U,2023-02-08 14:20:23.572,Robert,2023-02-08 15:51:35.691,0.9528300421771755,response
Mason U,2023-02-08 14:20:23.572,Kyle E,2023-02-08 16:15:08.421,0.9410179008686278,response
Mason U,2023-02-08 14:20:23.572,Owen X,2023-02-08 16:21:24.520,0.9378980120669398,response
Mason U,2023-02-08 14:20:23.572,Mindy L,2023-02-08 16:21:53.448,0.9376584717910603,response
Mason U,2023-02-08 14:20:23.572,Susan,2023-02-09 01:13:23.367,0.7075428974337977,response
Jayson,2023-02-08 14:23:11.519,Kyle E,2023-02-08 15:30:37.430,0.9649052826358329,response
Jayson,2023-02-08 14:23:11.519,Hope R,2023-02-08 15:30:51.207,0.9647879083633375,response
Jayson,2023-02-08 14:23:11.519,Mindy L,2023-02-08 15:36:59.437,0.9616560280914133,response
Jayson,2023-02-08 14:23:11.519,Mary I,2023-02-08 15:38:21.607,0.9609585421019198,response
Jayson,2023-02-08 14:23:11.519,Owen X,2023-02-08 15:39:14.620,0.9605088188146118,response
Jayson,2023-02-08 14:23:11.519,Owen X,2023-02-08 15:39:30.332,0.9603755702044151,response
Jayson,2023-02-08 14:23:11.519,Mary I,2023-02-08 15:44:09.977,0.9580070774168782,response
Jayson,2023-02-08 14:23:11.519,Kyle E,2023-02-08 15:49:19.546,0.955391950721373,response
Jayson,2023-02-08 14:23:11.519,Kyle E,2023-02-08 15:49:44.353,0.9551826993816563,response
Jayson,2023-02-08 14:23:11.519,Robert,2023-02-08 15:51:35.691,0.9542441083774031,response
Jayson,2023-02-08 14:23:11.519,Kyle E,2023-02-08 16:15:08.421,0.9424144370277806,response
Jayson,2023-02-08 14:23:11.519,Owen X,2023-02-08 16:21:24.520,0.9392899180936369,response
Jayson,2023-02-08 14:23:11.519,Mindy L,2023-02-08 16:21:53.448,0.9390500223232908,response
Jayson,2023-02-08 14:23:11.519,Susan,2023-02-09 01:13:23.367,0.7085929404133267,response
Jayson,2023-02-08 14:23:11.519,Kyle E,2023-02-09 01:23:21.855,0.7048581587718706,response
Kyle E,2023-02-08 15:30:37.430,Hope R,2023-02-08 15:30:51.207,0.9998783566899181,response
Kyle E,2023-02-08 15:30:37.430,Mindy L,2023-02-08 15:36:59.437,0.9966325663224231,response
Kyle E,2023-02-08 15:30:37.430,Mary I,2023-02-08 15:38:21.607,0.9959097119635082,response
Kyle E,2023-02-08 15:30:37.430,Owen X,2023-02-08 15:39:14.620,0.9954436317218501,response
Kyle E,2023-02-08 15:30:37.430,Owen X,2023-02-08 15:39:30.332,0.9953055367061066,response
Kyle E,2023-02-08 15:30:37.430,Mary I,2023-02-08 15:44:09.977,0.9928508991057537,response
Kyle E,2023-02-08 15:30:37.430,Robert,2023-02-08 15:51:35.691,0.9889510665447839,response
Kyle E,2023-02-08 15:30:37.430,Owen X,2023-02-08 16:21:24.520,0.9734529751228821,response
Kyle E,2023-02-08 15:30:37.430,Mindy L,2023-02-08 16:21:53.448,0.9732043540668435,response
Kyle E,2023-02-08 15:30:37.430,Susan,2023-02-09 01:13:23.367,0.7343652824427103,response
Kyle E,2023-02-08 15:30:37.430,John Smith,2023-02-09 01:36:54.019,0.725274735234261,response
Kyle E,2023-02-08 15:30:37.430,Mindy L,2023-02-09 15:19:56.042,0.46895554856347366,response
Kyle E,2023-02-08 15:30:37.430,Jayson,2023-02-09 15:22:13.213,0.46838788504571555,response
Kyle E,2023-02-08 15:30:37.430,Steve W,2023-02-09 15:24:52.692,0.46772876670919983,response
Kyle E,2023-02-08 15:30:37.430,Ada T,2023-02-09 15:25:37.112,0.46754534638626777,response
Hope R,2023-02-08 15:30:51.207,Mindy L,2023-02-08 15:36:59.437,0.9967538147557868,response
Hope R,2023-02-08 15:30:51.207,Mary I,2023-02-08 15:38:21.607,0.9960308724557775,response
Hope R,2023-02-08 15:30:51.207,Owen X,2023-02-08 15:39:14.620,0.9955647355116787,response
Hope R,2023-02-08 15:30:51.207,Owen X,2023-02-08 15:39:30.332,0.9954266236955566,response
Hope R,2023-02-08 15:30:51.207,Mary I,2023-02-08 15:44:09.977,0.9929716874686351,response
Hope R,2023-02-08 15:30:51.207,Kyle E,2023-02-08 15:49:19.546,0.9902611158778888,response
Hope R,2023-02-08 15:30:51.207,Kyle E,2023-02-08 15:49:44.353,0.990044227442718,response
Hope R,2023-02-08 15:30:51.207,Robert,2023-02-08 15:51:35.691,0.9890713804614105,response
Hope R,2023-02-08 15:30:51.207,Kyle E,2023-02-08 16:15:08.421,0.9768099588089665,response
Hope R,2023-02-08 15:30:51.207,Owen X,2023-02-08 16:21:24.520,0.9735714035710136,response
Hope R,2023-02-08 15:30:51.207,Mindy L,2023-02-08 16:21:53.448,0.9733227522682074,response
Hope R,2023-02-08 15:30:51.207,Susan,2023-02-09 01:13:23.367,0.7344546239342706,response
Hope R,2023-02-08 15:30:51.207,Kyle E,2023-02-09 01:23:21.855,0.7305835330871728,response
Hope R,2023-02-08 15:30:51.207,John Smith,2023-02-09 01:36:54.019,0.7253629707870384,response
Hope R,2023-02-08 15:30:51.207,Kyle E,2023-02-09 01:51:37.672,0.7197252455803593,response
Mindy L,2023-02-08 15:36:59.437,Mary I,2023-02-08 15:38:21.607,0.9992747032523909,response
Mindy L,2023-02-08 15:36:59.437,Owen X,2023-02-08 15:39:14.620,0.998807048213405,response
Mindy L,2023-02-08 15:36:59.437,Owen X,2023-02-08 15:39:30.332,0.9986684866006201,response
Mindy L,2023-02-08 15:36:59.437,Mary I,2023-02-08 15:44:09.977,0.9962055552422657,response
Mindy L,2023-02-08 15:36:59.437,Kyle E,2023-02-08 15:49:19.546,0.9934861559777538,response
Mindy L,2023-02-08 15:36:59.437,Kyle E,2023-02-08 15:49:44.353,0.9932685611895925,response
Mindy L,2023-02-08 15:36:59.437,Robert,2023-02-08 15:51:35.691,0.9922925458817947,response
Mindy L,2023-02-08 15:36:59.437,Kyle E,2023-02-08 16:15:08.421,0.9799911917551007,response
Mindy L,2023-02-08 15:36:59.437,Owen X,2023-02-08 16:21:24.520,0.9767420893287947,response
Mindy L,2023-02-08 15:36:59.437,Susan,2023-02-09 01:13:23.367,0.7368465643788062,response
Mindy L,2023-02-08 15:36:59.437,Kyle E,2023-02-09 01:23:21.855,0.7329628663284042,response
Mindy L,2023-02-08 15:36:59.437,John Smith,2023-02-09 01:36:54.019,0.7277253019239845,response
Mindy L,2023-02-08 15:36:59.437,Kyle E,2023-02-09 01:51:37.672,0.7220692160146868,response
Mindy L,2023-02-08 15:36:59.437,Jayson,2023-02-09 15:22:13.213,0.4699704794657354,response
Mindy L,2023-02-08 15:36:59.437,Steve W,2023-02-09 15:24:52.692,0.46930913409253744,response
Mary I,2023-02-08 15:38:21.607,Owen X,2023-02-08 15:39:14.620,0.9995320055261444,response
Mary I,2023-02-08 15:38:21.607,Owen X,2023-02-08 15:39:30.332,0.9993933433421284,response
Mary I,2023-02-08 15:38:21.607,Kyle E,2023-02-08 15:49:19.546,0.9942072512635447,response
Mary I,2023-02-08 15:38:21.607,Kyle E,2023-02-08 15:49:44.353,0.9939894985400411,response
